Emp_ID,Age,Age_ Group,Attrition,Business_ Travel, Daily _Rate ,Department,Distance _From _Home(miles),Education,Education_Field,Employee_Count,Employee_Number,Environment_Satisfaction,Gender,Hourly_Rate,Job_Involvement,Job_Level,Job_Role,Job_Satisfaction,Marital_Status, Monthly_Income ,Salary_Slab, Monthly_Rate ,Num_Companies_Worked For,Over_18,Over_Time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Standard_Hours,Stock_Option_Level,Total_Working_Years,Training_Times_Last_Year,Work_Life_Balance,Years_At_Company,Years_In_Current_Role,Years_Since_Last_Promotion,Years_With_Current_Manager
RM635,25,18-25,No,Travel_Rarely, 141 ,Sales,3,1,Other,1,879,3,Male,98,3,2,Sales Executive,1,Married," 4,194 ",Upto 5k," 14,363 ",1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3
RM639,25,18-25,No,Travel_Rarely, 583 ,Sales,4,1,Marketing,1,885,3,Male,87,2,2,Sales Executive,1,Married," 4,256 ",Upto 5k," 18,154 ",1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3
RM684,25,18-25,Yes,Travel_Rarely, 867 ,Sales,19,2,Marketing,1,952,3,Male,36,2,1,Sales Representative,2,Married," 2,413 ",Upto 5k," 18,798 ",1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0
RM797,25,18-25,Yes,Travel_Rarely," 1,219 ",Research & Development,4,1,Technical Degree,1,1106,4,Male,32,3,1,Laboratory Technician,4,Married," 3,691 ",Upto 5k," 4,605 ",1,Y,Yes,15,3,2,80,1,7,3,4,7,7,5,6
RM886,25,18-25,No,Travel_Rarely," 1,356 ",Sales,10,4,Life Sciences,1,1240,3,Male,57,3,2,Sales Executive,4,Single," 4,950 ",Upto 5k," 20,623 ",0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1
RM912,25,18-25,Yes,Travel_Frequently, 599 ,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,Single," 1,118 ",Upto 5k," 8,040 ",1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0
RM935,25,18-25,No,Travel_Rarely, 266 ,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2,Single," 2,096 ",Upto 5k," 18,830 ",1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1
RM966,25,18-25,No,Travel_Rarely, 882 ,Research & Development,19,1,Medical,1,1358,4,Male,67,3,1,Laboratory Technician,4,Married," 3,669 ",Upto 5k," 9,075 ",3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2
RM994,25,18-25,No,Travel_Rarely," 1,372 ",Sales,18,1,Life Sciences,1,1399,1,Male,93,4,2,Sales Executive,3,Married," 6,232 ",5k-10k," 12,477 ",2,Y,No,11,3,2,80,0,6,3,2,3,2,1,2
RM1004,25,18-25,No,Travel_Rarely, 949 ,Research & Development,1,3,Technical Degree,1,1415,1,Male,81,3,1,Laboratory Technician,4,Married," 3,229 ",Upto 5k," 4,910 ",4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2
RM1022,25,18-25,Yes,Travel_Rarely, 383 ,Sales,9,2,Life Sciences,1,1439,1,Male,68,2,1,Sales Representative,1,Married," 4,400 ",Upto 5k," 15,182 ",3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2
RM1175,25,18-25,No,Travel_Frequently, 772 ,Research & Development,2,1,Life Sciences,1,1653,4,Male,77,4,2,Manufacturing Director,3,Divorced," 5,206 ",5k-10k," 4,973 ",1,Y,No,17,3,3,80,2,7,6,3,7,7,0,7
RM1412,25,18-25,No,Travel_Rarely, 309 ,Human Resources,2,3,Human Resources,1,1987,3,Female,82,3,1,Human Resources,2,Married," 2,187 ",Upto 5k," 19,655 ",4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2
RM1414,25,18-25,No,Travel_Rarely, 977 ,Research & Development,2,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced," 3,977 ",Upto 5k," 7,298 ",6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2
RM1434,25,18-25,No,Travel_Rarely," 1,382 ",Sales,8,2,Other,1,2018,1,Female,85,3,2,Sales Executive,3,Divorced," 4,907 ",Upto 5k," 13,684 ",0,Y,Yes,22,4,2,80,1,6,3,2,5,3,0,4
RM043,26,26-35,Yes,Travel_Rarely," 1,357 ",Research & Development,25,3,Life Sciences,1,55,1,Male,48,1,1,Laboratory Technician,3,Single," 2,293 ",Upto 5k," 10,558 ",1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1
RM055,26,26-35,No,Travel_Rarely," 1,443 ",Sales,23,3,Marketing,1,72,3,Female,47,2,2,Sales Executive,4,Married," 4,157 ",Upto 5k," 21,436 ",7,Y,Yes,19,3,3,80,1,5,2,2,2,2,0,0
RM126,26,26-35,No,Travel_Rarely, 841 ,Research & Development,6,3,Other,1,164,3,Female,46,2,1,Research Scientist,2,Married," 2,368 ",Upto 5k," 23,300 ",1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3
RM135,26,26-35,No,Travel_Rarely," 1,355 ",Human Resources,25,1,Life Sciences,1,177,3,Female,61,3,1,Human Resources,3,Married," 2,942 ",Upto 5k," 8,916 ",1,Y,No,23,4,4,80,1,8,3,3,8,7,5,7
RM279,26,26-35,No,Travel_Frequently," 1,479 ",Research & Development,1,3,Life Sciences,1,384,3,Female,84,3,2,Manufacturing Director,2,Divorced," 6,397 ",5k-10k," 26,767 ",1,Y,No,20,4,1,80,1,6,6,1,6,5,1,4
RM285,26,26-35,No,Travel_Frequently, 496 ,Research & Development,11,2,Medical,1,390,1,Male,60,3,2,Healthcare Representative,1,Married," 4,741 ",Upto 5k," 22,722 ",1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3
RM289,26,26-35,Yes,Travel_Rarely," 1,449 ",Research & Development,16,4,Medical,1,394,1,Male,45,3,1,Laboratory Technician,2,Divorced," 2,373 ",Upto 5k," 14,180 ",2,Y,Yes,13,3,4,80,1,5,2,3,3,2,0,2
RM294,26,26-35,Yes,Travel_Rarely, 950 ,Sales,4,4,Marketing,1,401,4,Male,48,2,2,Sales Executive,4,Single," 5,828 ",5k-10k," 8,450 ",1,Y,Yes,12,3,2,80,0,8,0,3,8,7,7,4
RM356,26,26-35,No,Travel_Rarely, 933 ,Sales,1,3,Life Sciences,1,476,3,Male,57,3,2,Sales Executive,3,Married," 5,296 ",5k-10k," 20,156 ",1,Y,No,17,3,2,80,1,8,3,3,8,7,7,7
RM383,26,26-35,Yes,Travel_Frequently, 575 ,Research & Development,3,1,Technical Degree,1,510,3,Male,73,3,1,Research Scientist,1,Single," 3,102 ",Upto 5k," 6,582 ",0,Y,No,22,4,3,80,0,7,2,3,6,4,0,4
RM419,26,26-35,No,Travel_Rarely," 1,349 ",Research & Development,23,3,Life Sciences,1,560,1,Female,90,3,1,Research Scientist,4,Divorced," 2,886 ",Upto 5k," 3,032 ",1,Y,No,22,4,2,80,2,3,3,1,3,2,0,2
RM454,26,26-35,Yes,Travel_Frequently, 426 ,Human Resources,17,4,Life Sciences,1,608,2,Female,58,3,1,Human Resources,3,Divorced," 2,741 ",Upto 5k," 22,808 ",0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0
RM461,26,26-35,No,Travel_Rarely, 775 ,Sales,29,2,Medical,1,618,1,Male,45,3,2,Sales Executive,3,Divorced," 4,306 ",Upto 5k," 4,267 ",5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0
RM464,26,26-35,Yes,Travel_Rarely, 471 ,Research & Development,24,3,Technical Degree,1,622,3,Male,66,1,1,Laboratory Technician,4,Single," 2,340 ",Upto 5k," 23,213 ",1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0
RM476,26,26-35,No,Travel_Rarely, 703 ,Sales,28,2,Marketing,1,641,1,Male,66,3,2,Sales Executive,2,Married," 6,272 ",5k-10k," 7,428 ",1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4
RM506,26,26-35,No,Travel_Rarely, 991 ,Research & Development,6,3,Life Sciences,1,686,3,Female,71,3,1,Laboratory Technician,4,Married," 2,659 ",Upto 5k," 17,759 ",1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2
RM572,26,26-35,No,Travel_Frequently, 575 ,Research & Development,1,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced," 4,364 ",Upto 5k," 5,288 ",3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0
RM574,26,26-35,Yes,Travel_Rarely," 1,146 ",Sales,8,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1,Single," 5,326 ",5k-10k," 3,064 ",6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2
RM615,26,26-35,Yes,Travel_Frequently, 887 ,Research & Development,5,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3,Married," 2,366 ",Upto 5k," 20,898 ",1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7
RM686,26,26-35,No,Travel_Frequently," 1,283 ",Sales,1,3,Medical,1,956,3,Male,52,2,2,Sales Executive,1,Single," 4,294 ",Upto 5k," 11,148 ",1,Y,No,12,3,2,80,0,7,2,3,7,7,0,7
RM734,26,26-35,No,Travel_Rarely," 1,066 ",Research & Development,2,2,Medical,1,1018,4,Male,32,4,2,Manufacturing Director,4,Married," 5,472 ",5k-10k," 3,334 ",1,Y,No,12,3,2,80,0,8,2,3,8,7,1,3
RM749,26,26-35,Yes,Non-Travel, 265 ,Sales,29,2,Medical,1,1037,2,Male,79,1,2,Sales Executive,1,Single," 4,969 ",Upto 5k," 21,813 ",8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2
RM763,26,26-35,Yes,Travel_Frequently, 342 ,Research & Development,2,3,Life Sciences,1,1053,1,Male,57,3,1,Research Scientist,1,Married," 2,042 ",Upto 5k," 15,346 ",6,Y,Yes,14,3,2,80,1,6,2,3,3,2,1,2
RM770,26,26-35,No,Travel_Frequently, 921 ,Research & Development,1,1,Medical,1,1068,1,Female,66,2,1,Research Scientist,3,Divorced," 2,007 ",Upto 5k," 25,265 ",1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3
RM782,26,26-35,No,Travel_Rarely, 192 ,Research & Development,1,2,Medical,1,1083,1,Male,59,2,1,Laboratory Technician,1,Married," 3,955 ",Upto 5k," 11,141 ",1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3
RM798,26,26-35,Yes,Travel_Rarely," 1,330 ",Research & Development,21,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced," 2,377 ",Upto 5k," 19,373 ",1,Y,No,20,4,3,80,1,1,0,2,1,1,0,0
RM844,26,26-35,No,Travel_Rarely," 1,384 ",Research & Development,3,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married," 4,420 ",Upto 5k," 13,421 ",1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7
RM913,26,26-35,No,Travel_Rarely, 583 ,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single," 2,875 ",Upto 5k," 9,973 ",1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2
RM999,26,26-35,No,Travel_Rarely, 683 ,Research & Development,2,1,Medical,1,1407,1,Male,36,2,1,Research Scientist,4,Single," 3,904 ",Upto 5k," 4,050 ",0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1
RM1005,26,26-35,No,Travel_Rarely, 652 ,Research & Development,7,3,Other,1,1417,3,Male,100,4,1,Laboratory Technician,1,Single," 3,578 ",Upto 5k," 23,577 ",0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
RM1119,26,26-35,No,Travel_Rarely, 474 ,Research & Development,3,3,Life Sciences,1,1581,1,Female,89,3,1,Research Scientist,4,Married," 2,061 ",Upto 5k," 11,133 ",1,Y,No,21,4,1,80,0,1,5,3,1,0,0,0
RM1207,26,26-35,No,Non-Travel, 786 ,Research & Development,7,3,Medical,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single," 2,570 ",Upto 5k," 11,925 ",1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7
RM1225,26,26-35,No,Travel_Rarely, 390 ,Research & Development,17,4,Medical,1,1718,4,Male,62,1,1,Laboratory Technician,3,Married," 2,305 ",Upto 5k," 6,217 ",1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2
RM1298,26,26-35,Yes,Travel_Rarely, 920 ,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married," 2,148 ",Upto 5k," 6,889 ",0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
RM1310,26,26-35,No,Travel_Rarely, 572 ,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single," 4,684 ",Upto 5k," 9,125 ",1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
RM1350,26,26-35,No,Travel_Rarely, 482 ,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married," 2,933 ",Upto 5k," 14,908 ",1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
RM1362,26,26-35,No,Travel_Frequently," 1,096 ",Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married," 2,544 ",Upto 5k," 7,102 ",0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
RM1387,26,26-35,No,Travel_Rarely, 157 ,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single," 2,867 ",Upto 5k," 20,006 ",0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
RM1465,26,26-35,No,Travel_Rarely," 1,167 ",Sales,5,3,Other,1,2060,4,Female,30,2,1,Sales Representative,3,Single," 2,966 ",Upto 5k," 21,378 ",0,Y,No,18,3,4,80,0,5,2,3,4,2,0,0
RM1465,26,26-35,No,Travel_Rarely," 1,167 ",Sales,5,3,Other,1,2060,4,Female,30,2,1,Sales Representative,3,Single," 2,966 ",Upto 5k," 21,378 ",0,Y,No,18,3,4,80,0,5,2,3,4,2,0,5
RM005,27,26-35,No,Travel_Rarely, 591 ,Research & Development,2,1,Medical,1,7,1,Male,40,3,1,Laboratory Technician,2,Married," 3,468 ",Upto 5k," 16,632 ",9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2
RM042,27,26-35,No,Travel_Rarely," 1,240 ",Research & Development,2,4,Life Sciences,1,54,4,Female,33,3,1,Laboratory Technician,1,Divorced," 2,341 ",Upto 5k," 19,715 ",1,Y,No,13,3,4,80,1,1,6,3,1,0,0,0
RM044,27,26-35,No,Travel_Frequently, 994 ,Sales,8,3,Life Sciences,1,56,4,Male,37,3,3,Sales Executive,3,Single," 8,726 ",5k-10k," 2,975 ",1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7
RM162,27,26-35,No,Non-Travel, 691 ,Research & Development,9,3,Medical,1,218,4,Male,57,3,1,Research Scientist,2,Divorced," 2,024 ",Upto 5k," 5,970 ",6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2
RM165,27,26-35,No,Non-Travel," 1,450 ",Research & Development,3,3,Medical,1,224,3,Male,79,2,1,Research Scientist,3,Divorced," 2,566 ",Upto 5k," 25,326 ",1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1
RM171,27,26-35,No,Travel_Rarely," 1,157 ",Research & Development,17,3,Technical Degree,1,233,3,Male,51,3,1,Research Scientist,2,Married," 3,058 ",Upto 5k," 13,364 ",0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1
RM192,27,26-35,No,Travel_Rarely, 894 ,Research & Development,9,3,Medical,1,260,4,Female,99,3,1,Research Scientist,2,Single," 2,279 ",Upto 5k," 11,781 ",1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3
RM201,27,26-35,No,Travel_Frequently, 472 ,Research & Development,1,1,Technical Degree,1,274,3,Male,60,2,2,Manufacturing Director,1,Married," 4,298 ",Upto 5k," 9,679 ",5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0
RM213,27,26-35,No,Travel_Frequently," 1,242 ",Sales,20,3,Life Sciences,1,293,4,Female,90,3,2,Sales Executive,3,Single," 9,981 ",5k-10k," 12,916 ",1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7
RM319,27,26-35,No,Travel_Rarely," 1,220 ",Research & Development,5,3,Life Sciences,1,434,3,Female,85,3,1,Research Scientist,2,Single," 2,478 ",Upto 5k," 20,938 ",1,Y,Yes,12,3,2,80,0,4,2,2,4,3,1,2
RM321,27,26-35,No,Travel_Rarely," 1,377 ",Sales,2,3,Life Sciences,1,437,4,Male,74,3,2,Sales Executive,3,Single," 4,478 ",Upto 5k," 5,242 ",1,Y,Yes,11,3,1,80,0,5,3,3,5,4,0,4
RM332,27,26-35,No,Non-Travel, 210 ,Sales,1,1,Marketing,1,449,3,Male,73,3,2,Sales Executive,2,Married," 6,349 ",5k-10k," 22,107 ",0,Y,Yes,13,3,4,80,1,6,0,3,5,4,1,4
RM340,27,26-35,No,Travel_Rarely," 1,130 ",Sales,8,4,Marketing,1,458,2,Female,56,3,2,Sales Executive,2,Married," 6,214 ",5k-10k," 3,415 ",1,Y,No,18,3,1,80,1,8,3,3,8,7,0,7
RM374,27,26-35,No,Travel_Rarely," 1,469 ",Research & Development,1,2,Medical,1,497,4,Male,82,3,1,Laboratory Technician,2,Divorced," 3,816 ",Upto 5k," 17,881 ",1,Y,No,11,3,2,80,1,5,2,3,5,2,0,4
RM486,27,26-35,No,Travel_Rarely, 798 ,Research & Development,6,4,Medical,1,655,1,Female,66,2,1,Research Scientist,3,Divorced," 2,187 ",Upto 5k," 5,013 ",0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3
RM496,27,26-35,Yes,Travel_Rarely," 1,420 ",Sales,2,1,Marketing,1,667,3,Male,85,3,1,Sales Representative,1,Divorced," 3,041 ",Upto 5k," 16,346 ",0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2
RM513,27,26-35,No,Travel_Rarely," 1,115 ",Research & Development,3,4,Medical,1,700,1,Male,54,2,1,Research Scientist,4,Single," 2,045 ",Upto 5k," 15,174 ",0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1
RM522,27,26-35,No,Travel_Frequently," 1,410 ",Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced," 4,647 ",Upto 5k," 16,673 ",1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4
RM531,27,26-35,No,Travel_Rarely, 608 ,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married," 7,412 ",5k-10k," 6,009 ",1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7
RM538,27,26-35,No,Travel_Frequently, 294 ,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced," 8,793 ",5k-10k," 4,809 ",1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7
RM555,27,26-35,No,Travel_Rarely, 975 ,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single," 6,811 ",5k-10k," 23,398 ",8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
RM577,27,26-35,No,Travel_Frequently, 829 ,Sales,8,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4,Married," 4,342 ",Upto 5k," 24,008 ",0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1
RM611,27,26-35,No,Travel_Rarely, 269 ,Research & Development,5,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4,Divorced," 12,808 ",10k-15k," 8,842 ",1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8
RM616,27,26-35,No,Non-Travel, 443 ,Research & Development,3,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4,Married," 1,706 ",Upto 5k," 16,571 ",1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0
RM671,27,26-35,No,Travel_Rarely, 618 ,Research & Development,4,3,Life Sciences,1,933,2,Female,76,3,1,Research Scientist,3,Single," 2,318 ",Upto 5k," 17,808 ",1,Y,No,19,3,3,80,0,1,2,3,1,1,0,0
RM718,27,26-35,No,Travel_Rarely," 1,134 ",Research & Development,16,4,Technical Degree,1,1001,3,Female,37,3,1,Laboratory Technician,2,Married," 2,811 ",Upto 5k," 12,086 ",9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2
RM740,27,26-35,No,Travel_Rarely," 1,055 ",Research & Development,2,4,Life Sciences,1,1027,1,Female,47,3,2,Manufacturing Director,4,Married," 4,227 ",Upto 5k," 4,658 ",0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2
RM787,27,26-35,No,Non-Travel," 1,277 ",Research & Development,8,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married," 4,621 ",Upto 5k," 5,869 ",1,Y,No,19,3,4,80,3,3,4,3,3,2,1,2
RM834,27,26-35,No,Travel_Rarely, 199 ,Research & Development,6,3,Life Sciences,1,1162,4,Male,55,2,1,Research Scientist,3,Married," 2,539 ",Upto 5k," 7,950 ",1,Y,No,13,3,3,80,1,4,0,3,4,2,2,2
RM890,27,26-35,No,Travel_Rarely," 1,103 ",Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1,Married," 2,235 ",Upto 5k," 14,377 ",1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8
RM903,27,26-35,No,Travel_Rarely," 1,167 ",Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced," 2,517 ",Upto 5k," 3,208 ",1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3
RM971,27,26-35,No,Travel_Rarely," 1,291 ",Sales,11,3,Medical,1,1364,3,Female,98,4,1,Sales Representative,4,Married," 2,534 ",Upto 5k," 6,527 ",8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
RM975,27,26-35,No,Travel_Frequently, 793 ,Sales,2,1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,Single," 5,071 ",5k-10k," 20,392 ",3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0
RM997,27,26-35,No,Travel_Rarely, 205 ,Sales,10,3,Marketing,1,1403,4,Female,98,2,2,Sales Executive,4,Married," 5,769 ",5k-10k," 7,100 ",1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4
RM998,27,26-35,Yes,Travel_Rarely, 135 ,Research & Development,17,4,Life Sciences,1,1405,4,Female,51,3,1,Research Scientist,3,Single," 2,394 ",Upto 5k," 25,681 ",1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7
RM1018,27,26-35,No,Travel_Rarely," 1,377 ",Research & Development,11,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,Married," 2,099 ",Upto 5k," 7,679 ",0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4
RM1150,27,26-35,No,Travel_Rarely," 1,302 ",Research & Development,19,3,Other,1,1619,4,Male,67,2,1,Laboratory Technician,1,Divorced," 4,066 ",Upto 5k," 16,290 ",1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7
RM1170,27,26-35,No,Travel_Rarely, 486 ,Research & Development,8,3,Medical,1,1647,2,Female,86,4,1,Research Scientist,3,Married," 3,517 ",Upto 5k," 22,490 ",7,Y,No,17,3,1,80,0,5,0,3,3,2,0,2
RM1171,27,26-35,No,Travel_Frequently, 591 ,Research & Development,2,3,Medical,1,1648,4,Male,87,3,1,Research Scientist,4,Single," 2,580 ",Upto 5k," 6,297 ",2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2
RM1249,27,26-35,No,Travel_Rarely," 1,054 ",Research & Development,8,3,Medical,1,1751,3,Female,67,3,1,Research Scientist,4,Single," 3,445 ",Upto 5k," 6,152 ",1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4
RM1318,27,26-35,No,Travel_Frequently," 1,297 ",Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single," 2,379 ",Upto 5k," 19,826 ",0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
RM1329,27,26-35,No,Travel_Rarely, 728 ,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married," 3,540 ",Upto 5k," 7,018 ",1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
RM1335,27,26-35,No,Travel_Frequently," 1,131 ",Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married," 4,774 ",Upto 5k," 23,844 ",0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
RM1351,27,26-35,No,Travel_Rarely, 511 ,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single," 6,500 ",5k-10k," 26,997 ",0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
RM1368,27,26-35,No,TravelRarely," 1,354 ",Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married," 2,226 ",Upto 5k," 6,073 ",1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
RM1380,27,26-35,Yes,Travel_Frequently," 1,337 ",Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married," 2,863 ",Upto 5k," 19,555 ",1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
RM1394,27,26-35,No,Travel_Rarely, 954 ,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single," 4,105 ",Upto 5k," 5,099 ",1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
RM1468,27,26-35,No,Travel_Rarely, 155 ,Research & Development,4,3,Life Sciences,1,2064,2,Male,87,4,2,Manufacturing Director,2,Married," 6,142 ",5k-10k," 5,174 ",1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
RM1468,27,26-35,No,Travel_Rarely, 155 ,Research & Development,4,3,Life Sciences,1,2064,2,Male,87,4,2,Manufacturing Director,2,Married," 6,142 ",5k-10k," 5,174 ",1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
RM015,28,26-35,Yes,Travel_Rarely, 103 ,Research & Development,24,3,Life Sciences,1,19,3,Male,50,2,1,Laboratory Technician,3,Single," 2,028 ",Upto 5k," 12,947 ",5,Y,Yes,14,3,2,80,0,6,4,3,4,2,0,3
RM052,28,26-35,Yes,Travel_Rarely," 1,434 ",Research & Development,5,4,Technical Degree,1,65,3,Male,50,3,1,Laboratory Technician,3,Single," 3,441 ",Upto 5k," 11,179 ",1,Y,Yes,13,3,3,80,0,2,3,2,2,2,2,2
RM098,28,26-35,No,Non-Travel, 120 ,Sales,4,3,Medical,1,129,2,Male,43,3,2,Sales Executive,3,Married," 4,221 ",Upto 5k," 8,863 ",1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4
RM163,28,26-35,No,Travel_Rarely, 440 ,Research & Development,21,3,Medical,1,221,3,Male,42,3,1,Research Scientist,4,Married," 2,713 ",Upto 5k," 6,672 ",1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2
RM265,28,26-35,Yes,Travel_Rarely, 529 ,Research & Development,2,4,Life Sciences,1,364,1,Male,79,3,1,Laboratory Technician,3,Single," 3,485 ",Upto 5k," 14,935 ",2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0
RM273,28,26-35,No,Travel_Rarely," 1,158 ",Research & Development,9,3,Medical,1,377,4,Male,94,3,1,Research Scientist,4,Married," 2,070 ",Upto 5k," 2,613 ",1,Y,No,23,4,4,80,1,5,3,2,5,2,0,4
RM290,28,26-35,No,Travel_Rarely," 1,117 ",Research & Development,8,2,Life Sciences,1,395,4,Female,66,3,1,Research Scientist,4,Single," 3,310 ",Upto 5k," 4,488 ",1,Y,No,21,4,4,80,0,5,3,3,5,3,0,2
